event_id,cluster_id,latitude,longitude,event_date,label,predicted_label,risk_score,risk_tier
6168,1683.0,9.52153,78.22908,2026-08-19,Industrial Fire,Industrial Fire,98.5,Critical
6169,1683.0,9.52219,78.23375,2026-08-19,Industrial Fire,Industrial Fire,98.3,Critical
6170,1683.0,9.52467,78.22387,2026-08-19,Industrial Fire,Industrial Fire,98.6,Critical
6171,1684.0,9.57684,78.31702,2026-08-19,Industrial Fire,Industrial Fire,98.7,Critical
7198,1684.0,9.57608,78.31172,2026-08-14,Industrial Fire,Industrial Fire,98.4,Critical
7199,1684.0,9.57666,78.31569,2026-08-14,Industrial Fire,Industrial Fire,98.4,Critical
6177,1685.0,11.14616,76.89647,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
6178,1685.0,11.14976,76.89596,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
6186,1686.0,29.96772,71.26892,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
6187,1686.0,29.96822,71.26781,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
6188,1687.0,29.97297,72.62572,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
6190,1687.0,29.97657,72.62513,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
6189,1688.0,29.97413,72.18383,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
6191,1688.0,29.97767,72.18323,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
6192,1689.0,30.0102,72.62923,2026-08-19,Wildfire / Natural Fire,Wildfire / Natural Fire,16.4,Medium
6193,1689.0,30.01081,72.63397,2026-08-19,Wildfire / Natural Fire,Wildfire / Natural Fire,16.6,Medium
6194,1689.0,30.01381,72.62862,2026-08-19,Wildfire / Natural Fire,Wildfire / Natural Fire,16.4,Medium
6196,1690.0,30.32764,72.14849,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
6197,1690.0,30.32824,72.15308,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
6229,1691.0,24.28024,91.38567,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
10672,1691.0,24.27999,91.38542,2026-07-23,Other/Unknown,Other/Unknown,5.0,Low
6231,1692.0,25.60961,89.81148,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
6232,1692.0,25.61233,89.81267,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
6239,1693.0,6.60867,81.18574,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
7576,1693.0,6.60892,81.18781,2026-08-16,Other/Unknown,Other/Unknown,0.0,Low
6240,1694.0,7.57253,80.92683,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
6241,1694.0,7.57323,80.92142,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
6242,1694.0,7.57378,80.92686,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
6243,1694.0,7.57451,80.92145,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
6302,1694.0,7.57133,80.92029,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
7820,1694.0,7.5681,80.92384,2026-08-09,Other/Unknown,Other/Unknown,0.0,Low
6260,1695.0,24.14009,82.70357,2026-08-19,Other/Unknown,Other/Unknown,0.0,Low
9055,1695.0,24.13606,82.6973,2026-07-30,Other/Unknown,Other/Unknown,0.0,Low
9056,1695.0,24.13778,82.69932,2026-07-30,Other/Unknown,Other/Unknown,0.0,Low
9057,1695.0,24.14061,82.70523,2026-07-30,Other/Unknown,Other/Unknown,0.0,Low
9311,1695.0,24.14058,82.70781,2026-07-31,Other/Unknown,Other/Unknown,0.0,Low
9312,1695.0,24.14388,82.70842,2026-07-31,Other/Unknown,Other/Unknown,0.0,Low
9742,1695.0,24.1417,82.70517,2026-07-25,Other/Unknown,Other/Unknown,0.0,Low
6306,1696.0,6.35584,81.14819,2026-08-20,Wildfire / Natural Fire,Wildfire / Natural Fire,16.5,Medium
6307,1696.0,6.35923,81.14768,2026-08-20,Wildfire / Natural Fire,Wildfire / Natural Fire,16.5,Medium
7679,1696.0,6.35878,81.14948,2026-08-18,Wildfire / Natural Fire,Wildfire / Natural Fire,18.3,Medium
7680,1696.0,6.35941,81.15408,2026-08-18,Wildfire / Natural Fire,Wildfire / Natural Fire,18.3,Medium
6314,1697.0,6.6253,81.24866,2026-08-20,Wildfire / Natural Fire,Wildfire / Natural Fire,16.5,Medium
6315,1697.0,6.62535,81.24851,2026-08-20,Wildfire / Natural Fire,Wildfire / Natural Fire,16.3,Medium
6316,1697.0,6.6259,81.25217,2026-08-20,Wildfire / Natural Fire,Wildfire / Natural Fire,16.3,Medium
10995,1697.0,6.62337,81.25171,2026-07-17,Wildfire / Natural Fire,Wildfire / Natural Fire,17.6,Medium
10996,1697.0,6.62473,81.25899,2026-07-17,Wildfire / Natural Fire,Wildfire / Natural Fire,17.5,Medium
10997,1697.0,6.6249,81.24995,2026-07-17,Wildfire / Natural Fire,Wildfire / Natural Fire,17.6,Medium
10998,1697.0,6.62629,81.25719,2026-07-17,Wildfire / Natural Fire,Wildfire / Natural Fire,17.6,Medium
10999,1697.0,6.63061,81.25043,2026-07-17,Wildfire / Natural Fire,Wildfire / Natural Fire,16.8,Medium
6320,1698.0,6.72316,81.06162,2026-08-20,Wildfire / Natural Fire,Wildfire / Natural Fire,16.3,Medium
6321,1698.0,6.72654,81.06101,2026-08-20,Wildfire / Natural Fire,Wildfire / Natural Fire,16.8,Medium
6322,1698.0,6.72991,81.06036,2026-08-20,Wildfire / Natural Fire,Wildfire / Natural Fire,16.8,Medium
6323,1698.0,6.73046,81.06409,2026-08-20,Wildfire / Natural Fire,Wildfire / Natural Fire,16.8,Medium
6324,1698.0,6.73328,81.05975,2026-08-20,Wildfire / Natural Fire,Wildfire / Natural Fire,17.7,Medium
10937,1698.0,6.72905,81.06881,2026-07-16,Wildfire / Natural Fire,Wildfire / Natural Fire,16.2,Medium
6328,1699.0,6.7872,81.46957,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
7144,1699.0,6.78809,81.47303,2026-08-14,Other/Unknown,Other/Unknown,0.0,Low
7145,1699.0,6.79066,81.46186,2026-08-14,Other/Unknown,Other/Unknown,0.0,Low
6331,1700.0,6.82714,81.50195,2026-08-20,Wildfire / Natural Fire,Wildfire / Natural Fire,16.5,Medium
7319,1700.0,6.82552,81.50262,2026-08-15,Wildfire / Natural Fire,Wildfire / Natural Fire,17.5,Medium
6336,1701.0,7.19321,81.76139,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
7810,1701.0,7.19186,81.74882,2026-08-09,Other/Unknown,Other/Unknown,0.0,Low
7811,1701.0,7.19216,81.75013,2026-08-09,Other/Unknown,Other/Unknown,0.0,Low
9626,1701.0,7.18583,81.76392,2026-07-25,Other/Unknown,Other/Unknown,0.0,Low
9627,1701.0,7.19306,81.7664,2026-07-25,Other/Unknown,Other/Unknown,0.8,Low
10008,1701.0,7.19165,81.77459,2026-07-27,Other/Unknown,Other/Unknown,0.0,Low
10009,1701.0,7.19237,81.77859,2026-07-27,Other/Unknown,Other/Unknown,0.0,Low
10010,1701.0,7.19811,81.7444,2026-07-27,Other/Unknown,Other/Unknown,0.0,Low
10253,1701.0,7.19829,81.76385,2026-07-29,Other/Unknown,Other/Unknown,0.0,Low
10533,1701.0,7.19035,81.75748,2026-07-22,Other/Unknown,Other/Unknown,0.9,Low
10534,1701.0,7.19228,81.75621,2026-07-22,Other/Unknown,Other/Unknown,0.0,Low
10535,1701.0,7.19671,81.75636,2026-07-22,Other/Unknown,Other/Unknown,4.1,Low
10536,1701.0,7.19864,81.75513,2026-07-22,Other/Unknown,Other/Unknown,4.0,Low
10611,1701.0,7.18467,81.75263,2026-07-23,Other/Unknown,Other/Unknown,0.7,Low
10612,1701.0,7.18597,81.76203,2026-07-23,Other/Unknown,Other/Unknown,0.0,Low
11353,1701.0,7.1955,81.7493,2026-07-19,Other/Unknown,Other/Unknown,0.8,Low
6353,1702.0,7.34035,81.75928,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
7349,1702.0,7.34131,81.7579,2026-08-15,Other/Unknown,Other/Unknown,0.0,Low
6360,1703.0,7.45547,81.08854,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
6361,1703.0,7.45602,81.09219,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
9644,1703.0,7.46126,81.09501,2026-07-25,Other/Unknown,Other/Unknown,0.0,Low
6363,1704.0,7.50069,81.27799,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
9124,1704.0,7.50291,81.28059,2026-07-31,Other/Unknown,Other/Unknown,0.0,Low
6364,1705.0,7.52927,80.93124,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
6365,1705.0,7.52982,80.93488,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
6366,1705.0,7.53321,80.93436,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
6388,1706.0,8.82787,80.89571,2026-08-20,Wildfire / Natural Fire,Wildfire / Natural Fire,16.4,Medium
7189,1706.0,8.83132,80.89387,2026-08-14,Wildfire / Natural Fire,Wildfire / Natural Fire,16.4,Medium
7619,1706.0,8.82442,80.90121,2026-08-17,Wildfire / Natural Fire,Wildfire / Natural Fire,16.6,Medium
7620,1706.0,8.82503,80.90459,2026-08-17,Wildfire / Natural Fire,Wildfire / Natural Fire,16.6,Medium
7621,1706.0,8.82915,80.8968,2026-08-17,Wildfire / Natural Fire,Wildfire / Natural Fire,17.0,Medium
7622,1706.0,8.82977,80.9002,2026-08-17,Wildfire / Natural Fire,Wildfire / Natural Fire,16.6,Medium
7623,1706.0,8.83039,80.90359,2026-08-17,Wildfire / Natural Fire,Wildfire / Natural Fire,16.6,Medium
6397,1707.0,10.20464,78.83772,2026-08-20,Wildfire / Natural Fire,Wildfire / Natural Fire,16.9,Medium
7487,1707.0,10.20671,78.83601,2026-08-16,Wildfire / Natural Fire,Wildfire / Natural Fire,16.4,Medium
6417,1708.0,17.50684,82.94902,2026-08-20,Industrial Fire,Industrial Fire,98.3,Critical
6418,1708.0,17.50736,82.95307,2026-08-20,Industrial Fire,Industrial Fire,98.4,Critical
6419,1708.0,17.51158,82.95251,2026-08-20,Industrial Fire,Industrial Fire,98.7,Critical
6454,1709.0,14.60754,79.6615,2026-08-20,Other/Unknown,Other/Unknown,4.0,Low
6607,1709.0,14.60742,79.66074,2026-08-21,Other/Unknown,Other/Unknown,6.9,Low
6608,1709.0,14.60819,79.65999,2026-08-21,Other/Unknown,Other/Unknown,6.4,Low
6537,1710.0,23.78225,85.57,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
6915,1710.0,23.78123,85.57403,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
8029,1710.0,23.78459,85.56609,2026-08-09,Other/Unknown,Other/Unknown,0.0,Low
8146,1710.0,23.78002,85.57363,2026-08-10,Other/Unknown,Other/Unknown,0.0,Low
8147,1710.0,23.78163,85.56542,2026-08-10,Other/Unknown,Other/Unknown,0.0,Low
8343,1710.0,23.77981,85.57465,2026-08-11,Other/Unknown,Other/Unknown,0.0,Low
8344,1710.0,23.78109,85.56696,2026-08-11,Other/Unknown,Other/Unknown,0.0,Low
9735,1710.0,23.78343,85.57757,2026-07-25,Other/Unknown,Other/Unknown,0.0,Low
10219,1710.0,23.78166,85.5735,2026-07-28,Other/Unknown,Other/Unknown,0.0,Low
10927,1710.0,23.78004,85.57303,2026-07-16,Other/Unknown,Other/Unknown,0.0,Low
10928,1710.0,23.78344,85.57362,2026-07-16,Other/Unknown,Other/Unknown,0.0,Low
6541,1711.0,24.71524,75.95329,2026-08-20,Industrial Fire,Industrial Fire,98.5,Critical
6932,1711.0,24.71618,75.953,2026-08-22,Industrial Fire,Industrial Fire,98.5,Critical
6542,1712.0,25.03646,87.38701,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
6543,1712.0,25.03673,87.38658,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
7098,1712.0,25.03607,87.38985,2026-08-23,Other/Unknown,Other/Unknown,0.0,Low
7552,1712.0,25.03796,87.39037,2026-08-16,Other/Unknown,Other/Unknown,0.0,Low
8357,1712.0,25.03586,87.38855,2026-08-11,Other/Unknown,Other/Unknown,0.0,Low
8429,1712.0,25.03583,87.3895,2026-08-12,Other/Unknown,Other/Unknown,0.0,Low
8659,1712.0,25.03714,87.38972,2026-08-06,Other/Unknown,Other/Unknown,4.0,Low
10054,1712.0,25.03638,87.38838,2026-07-27,Other/Unknown,Other/Unknown,0.6,Low
6547,1713.0,6.64198,80.81609,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
6548,1713.0,6.64253,80.81303,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
6549,1713.0,6.64453,80.81778,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
6550,1713.0,6.64509,80.81454,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
6551,1713.0,6.64705,80.81706,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
6552,1713.0,6.64764,80.81381,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
6557,1714.0,7.39811,81.10191,2026-08-20,Other/Unknown,Other/Unknown,0.0,Low
6564,1714.0,7.39327,81.09946,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6565,1714.0,7.39688,81.09885,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6566,1715.0,7.51083,81.69547,2026-08-21,Wildfire / Natural Fire,Wildfire / Natural Fire,16.5,Medium
8934,1715.0,7.51412,81.69109,2026-07-30,Wildfire / Natural Fire,Wildfire / Natural Fire,17.5,Medium
6575,1716.0,8.77386,80.41042,2026-08-21,Wildfire / Natural Fire,Wildfire / Natural Fire,17.0,Medium
6576,1716.0,8.77498,80.40853,2026-08-21,Wildfire / Natural Fire,Wildfire / Natural Fire,16.5,Medium
6591,1717.0,10.86179,78.60693,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6592,1717.0,10.86351,78.60498,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6600,1718.0,11.71186,79.12611,2026-08-21,Wildfire / Natural Fire,Wildfire / Natural Fire,19.2,Medium
6601,1718.0,11.71266,79.13078,2026-08-21,Wildfire / Natural Fire,Wildfire / Natural Fire,16.9,Medium
6625,1719.0,29.47919,71.78834,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6626,1719.0,29.48029,71.78488,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6629,1720.0,29.98619,72.59346,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
8682,1720.0,29.99058,72.58743,2026-08-07,Other/Unknown,Other/Unknown,0.0,Low
6634,1721.0,30.48677,71.85528,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6635,1721.0,30.4877,71.85971,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6641,1722.0,35.77929,71.34325,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6642,1722.0,35.77944,71.34021,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6643,1722.0,35.78532,71.34322,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6724,1722.0,35.78307,71.34697,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6725,1722.0,35.78323,71.34509,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6816,1722.0,35.77949,71.34142,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6817,1722.0,35.78005,71.34366,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6818,1722.0,35.78503,71.34227,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6648,1723.0,23.71933,85.00983,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6885,1723.0,23.71957,85.01024,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
7539,1723.0,23.72058,85.00829,2026-08-16,Other/Unknown,Other/Unknown,0.0,Low
8167,1723.0,23.71813,85.00859,2026-08-10,Other/Unknown,Other/Unknown,0.0,Low
8168,1723.0,23.72211,85.0095,2026-08-10,Other/Unknown,Other/Unknown,0.0,Low
9729,1723.0,23.7212,85.00928,2026-07-25,Other/Unknown,Other/Unknown,0.0,Low
9942,1723.0,23.71868,85.00743,2026-07-26,Other/Unknown,Other/Unknown,0.0,Low
6650,1724.0,24.92917,84.14589,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6651,1724.0,24.92936,84.14852,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6657,1725.0,17.29117,78.40939,2026-08-21,Industrial Fire,Industrial Fire,98.3,Critical
6658,1725.0,17.29336,78.40997,2026-08-21,Industrial Fire,Industrial Fire,98.4,Critical
9758,1725.0,17.29367,78.40926,2026-07-25,Industrial Fire,Industrial Fire,98.3,Critical
6707,1726.0,8.59524,77.89958,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
7031,1726.0,8.60119,77.89647,2026-08-23,Other/Unknown,Other/Unknown,0.0,Low
6712,1727.0,10.08768,77.23882,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6713,1727.0,10.08821,77.23543,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6714,1727.0,10.09154,77.23588,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6715,1727.0,10.09488,77.23631,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6955,1727.0,10.0821,77.23841,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6956,1727.0,10.08541,77.24478,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6716,1728.0,10.24319,77.2169,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6717,1728.0,10.24541,77.22453,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6718,1728.0,10.24596,77.22096,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6719,1728.0,10.24651,77.21736,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6720,1728.0,10.24707,77.21375,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6721,1728.0,10.24929,77.22139,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6722,1728.0,10.2504,77.21418,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6957,1728.0,10.2395,77.21495,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6726,1729.0,35.78896,71.32448,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6727,1729.0,35.78955,71.32182,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6731,1730.0,27.50355,68.7322,2026-08-21,Other/Unknown,Other/Unknown,0.0,Low
6732,1730.0,27.50491,68.73128,2026-08-21,Other/Unknown,Other/Unknown,5.3,Low
6735,1731.0,6.34838,81.34315,2026-08-22,Wildfire / Natural Fire,Wildfire / Natural Fire,16.8,Medium
6736,1731.0,6.35328,81.34239,2026-08-22,Wildfire / Natural Fire,Wildfire / Natural Fire,16.8,Medium
6745,1732.0,6.77002,81.52097,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
9815,1732.0,6.76661,81.52686,2026-07-26,Other/Unknown,Other/Unknown,0.0,Low
9816,1732.0,6.76826,81.52631,2026-07-26,Other/Unknown,Other/Unknown,0.0,Low
6747,1733.0,6.87378,81.61257,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6748,1733.0,6.87433,81.61431,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
11021,1733.0,6.87796,81.60595,2026-07-17,Other/Unknown,Other/Unknown,0.0,Low
6749,1734.0,6.92842,80.95791,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6969,1734.0,6.93567,80.96031,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6970,1734.0,6.939,80.96082,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6753,1735.0,7.33641,81.84488,2026-08-22,Industrial Fire,Industrial Fire,98.5,Critical
6755,1735.0,7.33841,81.84257,2026-08-22,Industrial Fire,Industrial Fire,98.4,Critical
6766,1736.0,8.0688,81.23716,2026-08-22,Industrial Fire,Industrial Fire,98.7,Critical
6767,1736.0,8.0697,81.24239,2026-08-22,Industrial Fire,Industrial Fire,94.7,Critical
6773,1737.0,8.61922,81.18944,2026-08-22,Other/Unknown,Other/Unknown,2.0,Low
9854,1737.0,8.62055,81.19012,2026-07-26,Other/Unknown,Wildfire / Natural Fire,14.4,Low
6775,1738.0,9.29744,77.75079,2026-08-22,Other/Unknown,Other/Unknown,0.6,Low
6777,1738.0,9.29573,77.75149,2026-08-22,Other/Unknown,Other/Unknown,0.5,Low
6779,1739.0,11.40803,78.71432,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6780,1739.0,11.41039,78.7151,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6781,1740.0,11.72656,78.68904,2026-08-22,Wildfire / Natural Fire,Wildfire / Natural Fire,16.3,Medium
6782,1740.0,11.72925,78.6898,2026-08-22,Wildfire / Natural Fire,Wildfire / Natural Fire,16.3,Medium
7735,1740.0,11.72489,78.6914,2026-08-18,Wildfire / Natural Fire,Wildfire / Natural Fire,16.9,Medium
9701,1740.0,11.73022,78.68802,2026-07-25,Wildfire / Natural Fire,Wildfire / Natural Fire,17.0,Medium
6784,1741.0,15.16272,77.14871,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6785,1741.0,15.16347,77.15242,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6786,1742.0,15.20609,77.16582,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6787,1742.0,15.20629,77.16636,2026-08-22,Other/Unknown,Other/Unknown,3.5,Low
6810,1743.0,30.04478,71.98708,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6811,1743.0,30.0458,71.99122,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6812,1744.0,30.57678,72.26831,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6813,1744.0,30.57812,72.26745,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6890,1745.0,23.74471,85.50642,2026-08-22,Other/Unknown,Other/Unknown,0.5,Low
7541,1745.0,23.74492,85.50591,2026-08-16,Other/Unknown,Other/Unknown,0.5,Low
8141,1745.0,23.74609,85.50594,2026-08-10,Other/Unknown,Other/Unknown,0.5,Low
8336,1745.0,23.74338,85.50407,2026-08-11,Other/Unknown,Other/Unknown,0.5,Low
9438,1745.0,23.7438,85.50382,2026-08-01,Other/Unknown,Other/Unknown,0.5,Low
10924,1745.0,23.74455,85.50565,2026-07-16,Other/Unknown,Other/Unknown,0.0,Low
6928,1746.0,23.82765,84.92325,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
9547,1746.0,23.82626,84.92207,2026-08-02,Other/Unknown,Other/Unknown,0.0,Low
6950,1747.0,8.06154,80.76864,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6951,1747.0,8.06492,80.76916,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6965,1748.0,6.81104,81.30546,2026-08-22,Other/Unknown,Other/Unknown,15.8,Medium
6966,1748.0,6.81436,81.30598,2026-08-22,Other/Unknown,Other/Unknown,37.4,Medium
6967,1749.0,6.85888,81.5591,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
10519,1749.0,6.85339,81.5647,2026-07-21,Other/Unknown,Other/Unknown,0.0,Low
6968,1750.0,6.93446,81.59588,2026-08-22,Other/Unknown,Other/Unknown,4.0,Low
7777,1750.0,6.93897,81.60261,2026-08-18,Other/Unknown,Other/Unknown,4.5,Low
8885,1750.0,6.9306,81.60418,2026-07-30,Other/Unknown,Other/Unknown,7.5,Low
9958,1750.0,6.9412,81.60496,2026-07-26,Other/Unknown,Other/Unknown,4.6,Low
6972,1751.0,7.00823,81.19087,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6973,1751.0,7.00877,81.18748,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6974,1751.0,7.01209,81.18801,2026-08-22,Other/Unknown,Other/Unknown,0.0,Low
6983,1752.0,6.36817,81.33694,2026-08-23,Wildfire / Natural Fire,Wildfire / Natural Fire,17.0,Medium
6984,1752.0,6.37194,81.33924,2026-08-23,Wildfire / Natural Fire,Wildfire / Natural Fire,16.9,Medium
6985,1753.0,6.38213,81.1468,2026-08-23,Other/Unknown,Other/Unknown,0.0,Low
6986,1753.0,6.38365,81.1438,2026-08-23,Other/Unknown,Other/Unknown,0.0,Low
6991,1754.0,7.30336,81.1138,2026-08-23,Other/Unknown,Other/Unknown,0.0,Low
7024,1754.0,7.3016,81.11191,2026-08-23,Other/Unknown,Other/Unknown,0.0,Low
7025,1754.0,7.30424,81.11216,2026-08-23,Other/Unknown,Other/Unknown,0.0,Low
6995,1755.0,7.34757,81.45149,2026-08-23,Wildfire / Natural Fire,Wildfire / Natural Fire,16.6,Medium
6996,1755.0,7.34827,81.45456,2026-08-23,Wildfire / Natural Fire,Wildfire / Natural Fire,16.5,Medium
7011,1756.0,24.07321,96.04733,2026-08-23,Other/Unknown,Other/Unknown,0.0,Low
7012,1756.0,24.07573,96.04757,2026-08-23,Other/Unknown,Other/Unknown,0.0,Low
7018,1757.0,29.22488,88.35183,2026-08-23,Other/Unknown,Other/Unknown,0.0,Low
7894,1757.0,29.22542,88.34853,2026-08-09,Other/Unknown,Other/Unknown,0.0,Low
7917,1757.0,29.22488,88.34971,2026-08-09,Other/Unknown,Other/Unknown,0.0,Low
7918,1757.0,29.22537,88.34882,2026-08-09,Other/Unknown,Other/Unknown,0.0,Low
8151,1757.0,29.22212,88.35135,2026-08-10,Other/Unknown,Other/Unknown,0.0,Low
8289,1757.0,29.22609,88.34823,2026-08-11,Other/Unknown,Other/Unknown,0.0,Low
8640,1757.0,29.22348,88.34969,2026-08-06,Other/Unknown,Other/Unknown,0.0,Low
10190,1757.0,29.22512,88.34985,2026-07-28,Other/Unknown,Other/Unknown,0.0,Low
7019,1758.0,29.24969,88.8512,2026-08-23,Other/Unknown,Other/Unknown,0.0,Low
7020,1758.0,29.25687,88.85385,2026-08-23,Other/Unknown,Other/Unknown,0.0,Low
7023,1759.0,7.18133,81.19161,2026-08-23,Industrial Fire,Industrial Fire,98.8,Critical
10521,1759.0,7.1917,81.17561,2026-07-21,Industrial Fire,Industrial Fire,87.4,Critical
10522,1759.0,7.19392,81.18323,2026-07-21,Industrial Fire,Industrial Fire,94.2,Critical
10523,1759.0,7.19503,81.17616,2026-07-21,Industrial Fire,Industrial Fire,79.3,Critical
10524,1759.0,7.20058,81.18427,2026-07-21,Industrial Fire,Industrial Fire,78.0,Critical
10525,1759.0,7.20113,81.18076,2026-07-21,Industrial Fire,Industrial Fire,78.0,Critical
10584,1759.0,7.18873,81.18666,2026-07-22,Industrial Fire,Industrial Fire,98.4,Critical
10585,1759.0,7.1928,81.18794,2026-07-22,Industrial Fire,Industrial Fire,97.0,Critical
10586,1759.0,7.19334,81.18417,2026-07-22,Industrial Fire,Industrial Fire,95.4,Critical
10587,1759.0,7.19691,81.18891,2026-07-22,Industrial Fire,Industrial Fire,87.1,Critical
7026,1760.0,7.42141,81.16647,2026-08-23,Other/Unknown,Other/Unknown,0.0,Low
8219,1760.0,7.42013,81.15775,2026-08-11,Other/Unknown,Other/Unknown,0.0,Low
7027,1761.0,7.93745,81.35905,2026-08-23,Other/Unknown,Other/Unknown,0.0,Low
7028,1761.0,7.93791,81.36346,2026-08-23,Other/Unknown,Other/Unknown,0.0,Low
7035,1762.0,9.40167,78.73985,2026-08-23,Wildfire / Natural Fire,Wildfire / Natural Fire,16.4,Medium
8400,1762.0,9.39539,78.73707,2026-08-12,Wildfire / Natural Fire,Wildfire / Natural Fire,16.4,Medium
8401,1762.0,9.39776,78.73965,2026-08-12,Wildfire / Natural Fire,Wildfire / Natural Fire,16.9,Medium
