event_id,latitude,longitude,event_date,event_time,confidence,bright_ti4,bright_ti5,frp,daynight,cluster_id,nearest_facility_distance_m,nearest_facility_type,facilities_within_radius,total_detections,active_days,cluster_mean_frp,cluster_max_frp,persistence_score,ndvi_mean,ndbi_mean,ndwi_mean,swir1_mean,swir2_mean,valid_pixel_fraction
4819,7.29757,81.14172,2026-09-01,07:50:00,n,334.94,303.89,6.16,D,1493.0,,,0,3.0,2.0,5.890000000000001,7.17,0.2857,0.4811847497873796,-0.0390893103788466,-0.5399611515949079,0.2956453613669509,0.184026733407336,1.0
5544,7.28824,81.13609,2026-08-25,08:20:00,n,339.35,298.74,7.17,D,1493.0,,,0,3.0,2.0,5.890000000000001,7.17,0.2857,0.436127362072698,-0.0156689267711315,-0.5227730398673847,0.3107540769706247,0.1964027832345891,1.0
5547,7.29552,81.13499,2026-08-25,08:20:00,n,331.24,298.72,4.34,D,1493.0,,,0,3.0,2.0,5.890000000000001,7.17,0.2857,0.4451969006157448,-0.0149116051859787,-0.5285763523951914,0.3118804685800569,0.1938376222033184,1.0
4820,7.36199,81.50616,2026-09-01,07:50:00,n,333.35,299.67,3.82,D,1494.0,,,0,2.0,2.0,5.185,6.55,0.0625,0.7533624457952706,-0.187063948365977,-0.6735907425884204,0.2250114501148346,0.1169656738738922,1.0
9115,7.3645,81.50945,2026-07-31,07:48:00,n,338.66,300.42,6.55,D,1494.0,,,0,2.0,2.0,5.185,6.55,0.0625,0.7607230120223043,-0.2147686927037119,-0.679317514479959,0.2129610108349879,0.1091618897607986,1.0
4821,7.39489,81.77684,2026-09-01,07:50:00,l,334.29,304.8,7.48,D,1495.0,2059.56980947,industrial_area,8,2.0,2.0,6.69,7.48,0.25,0.312007488960949,0.1951282910056898,-0.4200865628742051,0.3524760498348769,0.2513142334755684,1.0
5403,7.38769,81.77917,2026-08-24,08:37:00,n,351.78,291.45,5.9,D,1495.0,2875.33590983,industrial_area,9,2.0,2.0,6.69,7.48,0.25,0.4310728465724994,-0.0270792546919525,-0.476020244589828,0.2330648924807974,0.1512965087958946,1.0
4824,7.45584,81.64682,2026-09-01,07:50:00,l,333.5,302.99,7.83,D,1496.0,,,0,2.0,1.0,7.035,7.83,1.0,0.3544156520770114,0.1752807238368868,-0.4432884967215389,0.3488491452699236,0.2540631103602209,1.0
4825,7.45856,81.64819,2026-09-01,07:50:00,l,334.63,303.56,6.24,D,1496.0,,,0,2.0,1.0,7.035,7.83,1.0,0.3451258703425151,0.1846140254848148,-0.4371433999058254,0.3486330812011147,0.2573159667226719,1.0
4826,7.63038,81.58308,2026-09-01,07:50:00,l,335.51,305.32,6.87,D,1497.0,,,0,3.0,2.0,6.283333333333334,6.87,0.0455,0.3617902625451782,0.179277678559851,-0.4222183189910848,0.3405692627866301,0.2528116454859628,1.0
4827,7.6342,81.58244,2026-09-01,07:50:00,n,344.19,304.4,6.87,D,1497.0,,,0,3.0,2.0,6.283333333333334,6.87,0.0455,0.3355368445048108,0.2012370941090313,-0.4052484771957895,0.3371976320595422,0.2546392334415941,1.0
11365,7.6378,81.57784,2026-07-19,08:13:00,n,340.97,302.34,5.11,D,1497.0,,,0,3.0,2.0,6.283333333333334,6.87,0.0455,0.27283860793482,0.2160397978263231,-0.3960076874804498,0.3544107178458944,0.2689281739330909,1.0
4828,7.7604,81.24961,2026-09-01,07:50:00,n,340.95,309.62,10.62,D,1498.0,,,0,3.0,2.0,7.446666666666665,10.62,0.1538,0.3380070763780559,0.1722614197521005,-0.4476646003635311,0.409127636863559,0.2957677490940114,1.0
6094,7.75189,81.25346,2026-08-19,08:33:00,n,343.8,303.53,6.8,D,1498.0,,,0,3.0,2.0,7.446666666666665,10.62,0.1538,0.3134358089537133,0.187356375682961,-0.4503167014349185,0.4459744139203394,0.320926953034359,1.0
6095,7.75295,81.25404,2026-08-19,08:33:00,n,337.8,302.74,4.92,D,1498.0,,,0,3.0,2.0,7.446666666666665,10.62,0.1538,0.3182241395938023,0.1840645487673127,-0.4523594975278114,0.4452894284040667,0.3202095215383451,1.0
4837,7.94456,81.37131,2026-09-01,07:50:00,l,332.56,304.36,3.65,D,1499.0,,,0,2.0,1.0,3.65,3.65,1.0,0.3306297883731584,0.0521244329642388,-0.4335618422729012,0.3589877194481232,0.2394515870391842,1.0
4838,7.94534,81.37614,2026-09-01,07:50:00,n,337.02,303.27,3.65,D,1499.0,,,0,2.0,1.0,3.65,3.65,1.0,0.3377005740771405,0.0374067163269916,-0.434943726712122,0.3531358400105091,0.2347396971681519,1.0
4841,7.95932,80.72301,2026-09-01,07:50:00,n,331.21,300.94,4.06,D,1500.0,2716.50764545,pipeline,8,2.0,1.0,3.78,4.06,1.0,0.416047413480166,-0.0185222364759121,-0.4777159707962695,0.3498038918131866,0.2276742425318353,0.82177734375
4842,7.96034,80.72224,2026-09-01,07:50:00,l,330.53,300.93,3.5,D,1500.0,2853.01855717,pipeline,8,2.0,1.0,3.78,4.06,1.0,0.4199835972254051,-0.0170328243886711,-0.4797614318836701,0.3456867103161337,0.2242983537956077,0.815673828125
4848,8.13979,81.4119,2026-09-01,07:50:00,l,332.42,300.93,4.71,D,1501.0,2418.56124314,industrial_area,1,2.0,2.0,5.045,5.38,0.2,0.2246135816337834,0.0381660909523299,-0.2306651524850387,0.2331073975137769,0.1622472656033551,1.0
6768,8.13909,81.41647,2026-08-22,07:35:00,n,334.56,292.38,5.38,D,1501.0,1924.55718401,industrial_area,1,2.0,2.0,5.045,5.38,0.2,0.3589950056480134,0.0301234339018229,-0.3837043376722063,0.2963467284935177,0.2075190675234353,1.0
4858,8.3114,80.28439,2026-09-01,07:50:00,n,343.65,300.84,2.5,D,1502.0,,,0,2.0,1.0,2.95,3.4,1.0,0.4067648794587183,0.0159874257541741,-0.4791677608293714,0.3144548184569413,0.1993819272690004,0.772705078125
4859,8.31414,80.28391,2026-09-01,07:50:00,n,339.16,301.37,3.4,D,1502.0,,,0,2.0,1.0,2.95,3.4,1.0,0.3918858654098348,0.0175130402137234,-0.4625129979286568,0.3115155304841163,0.1984575280569666,0.82373046875
4861,8.34424,80.18712,2026-09-01,07:50:00,n,332.68,301.94,6.2,D,1503.0,,,0,2.0,1.0,5.34,6.2,1.0,0.4165466192723653,0.0330397466216863,-0.4969872034948027,0.3007746657467765,0.2016905606427295,0.94921875
4862,8.349,80.19014,2026-09-01,07:50:00,l,331.08,301.86,4.48,D,1503.0,,,0,2.0,1.0,5.34,6.2,1.0,0.4499040656457064,0.0025895398612873,-0.5107017275976141,0.285642742221656,0.1862147234358963,0.940185546875
4863,8.35582,80.28069,2026-09-01,07:50:00,l,331.43,301.46,3.73,D,1504.0,,,0,2.0,1.0,4.88,6.03,1.0,0.3655736646999654,0.0634065929951575,-0.4691573540234797,0.3215206552536115,0.2169530276858478,0.931396484375
4864,8.36403,80.27928,2026-09-01,07:50:00,n,346.99,302.44,6.03,D,1504.0,,,0,2.0,1.0,4.88,6.03,1.0,0.3813870284484923,0.0494952220224602,-0.4754737805754694,0.3015813920342151,0.2034433454420686,0.999755859375
4865,8.37648,81.04984,2026-09-01,07:50:00,n,336.23,302.95,12.25,D,1505.0,,,0,2.0,1.0,17.17,22.09,1.0,0.237053081778966,0.0926394014414931,-0.3743536338408073,0.4035088135533442,0.2806180176230555,1.0
4867,8.38429,81.04854,2026-09-01,07:50:00,n,349.85,306.78,22.09,D,1505.0,,,0,2.0,1.0,17.17,22.09,1.0,0.241259571065848,0.098065749100486,-0.3760421180135757,0.3901080323212227,0.274881128098059,1.0
4871,8.40672,80.25681,2026-09-01,07:50:00,n,337.52,301.7,6.7,D,1506.0,,,0,3.0,1.0,4.783333333333333,6.7,1.0,0.5515823777209323,-0.0686007376693395,-0.5602019187940303,0.2531845685918413,0.1477293742448318,0.8037109375
4872,8.40733,80.26052,2026-09-01,07:50:00,n,332.36,299.62,3.39,D,1506.0,,,0,3.0,1.0,4.783333333333333,6.7,1.0,0.5337720634616344,-0.0572710125624916,-0.5517964035265891,0.2612875487997119,0.1543526917897669,0.811767578125
4873,8.41083,80.25612,2026-09-01,07:50:00,n,338.4,297.36,4.26,D,1506.0,,,0,3.0,1.0,4.783333333333333,6.7,1.0,0.5387929676142417,-0.058414510627014,-0.5552331468707669,0.2611301352284168,0.1528410545336439,0.847412109375
4876,8.41854,80.18941,2026-09-01,07:50:00,n,334.78,299.92,4.82,D,1507.0,,,0,2.0,2.0,4.575,4.82,0.1538,0.5438208630967514,-0.0703930633524763,-0.5630004739428012,0.2755735230528193,0.1679340810912378,0.892578125
6109,8.41088,80.18614,2026-08-19,08:33:00,n,334.15,295.23,4.33,D,1507.0,,,0,2.0,2.0,4.575,4.82,0.1538,0.4566822367017903,-0.005213930936098,-0.5178465819239083,0.310970500998086,0.1983396506787878,0.74072265625
4878,8.43706,80.33877,2026-09-01,07:50:00,l,330.46,301.29,4.04,D,1508.0,,,0,2.0,2.0,9.03,14.02,0.1818,0.3684191398026829,0.0633099095120885,-0.4879512576553038,0.3228246644412205,0.2150022711945977,0.999755859375
6573,8.43317,80.33639,2026-08-21,07:56:00,l,334.3,295.35,14.02,D,1508.0,,,0,2.0,2.0,9.03,14.02,0.1818,0.3494443469885189,0.0767357461830524,-0.4743579870019023,0.3183537869086358,0.2182652216681242,0.97998046875
4879,8.44123,80.37093,2026-09-01,07:50:00,n,334.63,299.81,1.9,D,1509.0,,,0,2.0,1.0,3.1100000000000003,4.32,1.0,0.4555412261065485,-0.0218810494984772,-0.5224375395436854,0.2941796636415417,0.1844328953842943,0.92919921875
4880,8.44242,80.37146,2026-09-01,07:50:00,n,337.13,299.87,4.32,D,1509.0,,,0,2.0,1.0,3.1100000000000003,4.32,1.0,0.4478222448884709,-0.0149536436619792,-0.5178233531018381,0.2935570341045374,0.1850644226557967,0.928466796875
4883,8.46341,81.0887,2026-09-01,07:50:00,n,337.52,299.74,15.6,D,1510.0,,,0,2.0,1.0,11.335,15.6,1.0,0.3018135560072875,0.0392128796280943,-0.3970546282976873,0.3590704099024151,0.2467582763438258,1.0
4886,8.4673,81.08805,2026-09-01,07:50:00,n,337.73,298.79,7.07,D,1510.0,,,0,2.0,1.0,11.335,15.6,1.0,0.3198159940340834,0.0268296490807029,-0.406827631877708,0.3452175292359243,0.2364279783864731,1.0
4902,8.56386,80.50555,2026-09-01,07:50:00,n,335.67,301.18,3.19,D,1511.0,,,0,2.0,1.0,2.66,3.19,1.0,0.4043850396339233,0.0473617765727561,-0.4870874205590083,0.2824490723742201,0.1858549560492974,1.0
4904,8.56789,80.50488,2026-09-01,07:50:00,n,340.09,299.06,2.13,D,1511.0,,,0,2.0,1.0,2.66,3.19,1.0,0.412166215405129,0.0301837990976455,-0.49183014224833,0.2875583252516662,0.187835327196808,1.0
4922,8.68091,80.87888,2026-09-01,07:50:00,n,334.14,301.98,7.56,D,1512.0,,,0,2.0,1.0,8.765,9.97,1.0,0.3774774828844263,0.0380127346863328,-0.4650850683486187,0.3396564332302543,0.2247318286805642,0.973388671875
4924,8.68568,80.88323,2026-09-01,07:50:00,n,333.31,299.08,9.97,D,1512.0,,,0,2.0,1.0,8.765,9.97,1.0,0.3844844448715719,0.0428793313783954,-0.4613096685802272,0.3461175824097912,0.2297227285493837,0.910888671875
4926,8.69272,78.05309,2026-09-01,07:50:00,n,339.6,301.29,4.6,D,1513.0,4612.69174906,industrial_area,2,4.0,2.0,4.2025,6.31,0.0909,0.3448483399227256,0.035070247343128,-0.4474780253599263,0.2725594602997556,0.2094675879041399,0.7509765625
4927,8.69322,78.05519,2026-09-01,07:50:00,n,347.78,301.94,6.31,D,1513.0,4375.16912164,industrial_area,2,4.0,2.0,4.2025,6.31,0.0909,0.3492795940269252,0.03475070806255,-0.4466332451687013,0.274324365487114,0.2080725355124782,0.740478515625
4928,8.69359,78.05819,2026-09-01,07:50:00,n,331.91,300.81,4.74,D,1513.0,4046.11898078,industrial_area,2,4.0,2.0,4.2025,6.31,0.0909,0.3610051789234122,0.0285056099417655,-0.447625560777404,0.2760830785871107,0.2047837102300229,0.734375
8177,8.69899,78.05886,2026-08-10,20:38:00,n,316.48,293.48,1.16,N,1513.0,3851.9768845,industrial_area,2,4.0,2.0,4.2025,6.31,0.0909,0.3323769341952159,0.0406073467177217,-0.4286512657532975,0.2762137206555053,0.2030752196933463,1.0
4932,8.89549,80.42211,2026-09-01,07:50:00,n,338.63,301.45,12.27,D,1514.0,,,0,2.0,1.0,12.27,12.27,1.0,0.5055758047157812,-0.05001153991914,-0.5348498854252091,0.2705575014280227,0.1714332083587315,0.84619140625
4933,8.8961,80.42565,2026-09-01,07:50:00,n,343.18,303.43,12.27,D,1514.0,,,0,2.0,1.0,12.27,12.27,1.0,0.4996537048095868,-0.0425730956317771,-0.536543507697945,0.275123064614648,0.1754278041610691,0.92724609375
4935,8.9195,80.3924,2026-09-01,07:50:00,l,332.26,304.48,5.41,D,1515.0,,,0,3.0,2.0,6.576666666666667,11.59,0.1429,0.6015535142216827,-0.1299944656347191,-0.5751459538503964,0.2238825040643041,0.1295972267624604,0.5986328125
4937,8.92294,80.38815,2026-09-01,07:50:00,n,344.04,301.73,11.59,D,1515.0,,,0,3.0,2.0,6.576666666666667,11.59,0.1429,0.5834517642887345,-0.122499442525894,-0.5682466373861146,0.2329672674171483,0.1365589690453248,0.58251953125
7699,8.91704,80.38799,2026-08-18,08:52:00,n,332.03,292.31,2.73,D,1515.0,,,0,3.0,2.0,6.576666666666667,11.59,0.1429,0.6556485565948603,-0.18822263126051,-0.5984731462746985,0.2025543287745433,0.1098625262336831,0.583740234375
4938,9.02756,80.16605,2026-09-01,07:50:00,n,334.03,300.17,2.26,D,1516.0,,,0,2.0,1.0,2.465,2.67,1.0,0.7306017363390123,-0.2233485229792963,-0.6498879440266121,0.1706870603775314,0.0812970459478492,1.0
4939,9.02817,80.16972,2026-09-01,07:50:00,n,332.18,300.5,2.67,D,1516.0,,,0,2.0,1.0,2.465,2.67,1.0,0.7293296242442444,-0.2254146621899481,-0.6490828178416033,0.1674639158463833,0.0799368653638339,1.0
4940,9.05315,80.14268,2026-09-01,07:50:00,n,340.69,302.74,6.08,D,1517.0,,,0,2.0,1.0,5.4,6.08,1.0,0.4613716380827524,-0.0262623625805767,-0.509888873614709,0.2811648739402702,0.176128039248705,0.87158203125
4941,9.05558,80.14168,2026-09-01,07:50:00,n,337.68,302.26,4.72,D,1517.0,,,0,2.0,1.0,5.4,6.08,1.0,0.4305340434593892,-0.0060729768051713,-0.4957151540112456,0.2927492965942655,0.1868719907163012,0.93701171875
4942,9.08676,79.74698,2026-09-01,07:50:00,n,335.52,302.37,2.14,D,1518.0,,,0,4.0,2.0,5.425000000000001,10.9,0.0588,0.3889868493309873,0.105726530598055,-0.435072445319045,0.3277012938269763,0.2410260742599348,1.0
4943,9.08716,79.74696,2026-09-01,07:50:00,n,339.59,302.9,6.52,D,1518.0,,,0,4.0,2.0,5.425000000000001,10.9,0.0588,0.3870014323369853,0.1104002862318948,-0.4340255411279302,0.3286192870145896,0.241520312600187,1.0
4944,9.08741,79.75088,2026-09-01,07:50:00,l,330.38,301.39,2.14,D,1518.0,,,0,4.0,2.0,5.425000000000001,10.9,0.0588,0.3703522092926298,0.1291366587246843,-0.4258610127702379,0.3355327636381844,0.2483781005357741,1.0
10310,9.0831,79.75172,2026-07-29,08:26:00,n,346.38,297.86,10.9,D,1518.0,,,0,4.0,2.0,5.425000000000001,10.9,0.0588,0.4365411670654632,0.0302448287001363,-0.4668665448350422,0.30000239266883,0.2192697754944674,1.0
4954,9.41327,80.36134,2026-09-01,07:50:00,n,342.93,302.94,3.55,D,1519.0,,,0,2.0,1.0,3.285,3.55,1.0,0.3063359520590943,0.0996287124291637,-0.4307042302020926,0.3526050537293486,0.2472405275439086,1.0
4955,9.41424,80.36042,2026-09-01,07:50:00,l,332.41,302.67,3.02,D,1519.0,,,0,2.0,1.0,3.285,3.55,1.0,0.304874659555836,0.1015858052604913,-0.4274753214772472,0.3494839599952684,0.2465841553394057,1.0
4967,9.4283,80.39423,2026-09-01,07:50:00,l,333.51,304.04,2.36,D,1520.0,,,0,6.0,2.0,3.2183333333333337,3.58,2.0,0.2512010763582563,0.1509499870797377,-0.3812701974273759,0.3017993653484154,0.2221070556133781,1.0
4968,9.44431,80.39148,2026-09-01,07:50:00,n,340.36,303.64,3.35,D,1520.0,,,0,6.0,2.0,3.2183333333333337,3.58,2.0,0.2500631257824751,0.1509173606560773,-0.3817870167793038,0.3081359564631152,0.2319941349139502,0.986572265625
5262,9.43089,80.39628,2026-09-02,07:29:00,n,332.16,295.53,3.24,D,1520.0,,,0,6.0,2.0,3.2183333333333337,3.58,2.0,0.2592883827483512,0.1418119779310642,-0.3851674122914242,0.3003785402943322,0.2218265870124014,1.0
5263,9.43142,80.39938,2026-09-02,07:29:00,n,330.56,295.24,3.58,D,1520.0,,,0,6.0,2.0,3.2183333333333337,3.58,2.0,0.2737793098973539,0.1259122536338358,-0.3938442270024356,0.3003562745179806,0.2209299074474984,1.0
5268,9.43506,80.38796,2026-09-02,07:29:00,n,330.6,295.41,3.54,D,1520.0,,,0,6.0,2.0,3.2183333333333337,3.58,2.0,0.2507683796250723,0.1551960366192427,-0.3823455941370424,0.3035508851019799,0.2268148231958364,0.9931640625
5269,9.43638,80.39525,2026-09-02,07:29:00,n,330.96,295.72,3.24,D,1520.0,,,0,6.0,2.0,3.2183333333333337,3.58,2.0,0.2676680585313075,0.1328782338563319,-0.3909077605519971,0.3012274274783389,0.2221687188329132,0.9755859375
4973,9.64288,80.3102,2026-09-01,07:50:00,n,333.48,302.49,4.14,D,1521.0,,,0,6.0,3.0,8.008333333333331,11.93,0.125,0.3359441079104439,0.0951131472416955,-0.4405653762440207,0.3600757078675087,0.267740454095474,1.0
5270,9.64267,80.31721,2026-09-02,07:29:00,n,354.25,295.12,9.47,D,1521.0,,,0,6.0,3.0,8.008333333333331,11.93,0.125,0.3683791691299647,0.0643316654480964,-0.444285514385784,0.3318051025362365,0.2415448975698382,1.0
5271,9.643,80.31789,2026-09-02,07:29:00,h,367.0,295.82,8.95,D,1521.0,,,0,6.0,3.0,8.008333333333331,11.93,0.125,0.3693435860858124,0.0602495374566044,-0.4423090461366285,0.3281615232572221,0.2378644777854788,1.0
5272,9.64335,80.32085,2026-09-02,07:29:00,n,353.27,295.09,11.93,D,1521.0,,,0,6.0,3.0,8.008333333333331,11.93,0.125,0.3654909469367032,0.0534893783372825,-0.4326429618600169,0.3192681154077945,0.228809277522032,1.0
5273,9.64366,80.32153,2026-09-02,07:29:00,n,345.81,294.88,8.44,D,1521.0,,,0,6.0,3.0,8.008333333333331,11.93,0.125,0.3615652050532186,0.0513169090737563,-0.4279457951896089,0.3157416749500044,0.2256954592157853,1.0
7854,9.64156,80.321,2026-08-09,08:20:00,n,339.23,292.17,5.12,D,1521.0,,,0,6.0,3.0,8.008333333333331,11.93,0.125,0.3718783223601792,0.056790049068397,-0.4416372842015996,0.3233260985816741,0.231205932697776,1.0
4976,9.8107,78.22701,2026-09-01,07:50:00,l,330.36,302.93,3.51,D,1522.0,3779.60634179,industrial_works,5,4.0,3.0,4.79,7.44,0.0857,0.3117763986971972,0.0604327547777987,-0.3995772241523758,0.2864741210873944,0.2200543699918853,1.0
10154,9.80197,78.22791,2026-07-28,08:45:00,n,339.14,300.06,7.44,D,1522.0,4639.47838878,industrial_works,1,4.0,3.0,4.79,7.44,0.0857,0.278576736114021,0.1079189443201903,-0.3842309189988878,0.2993500246698204,0.2330773926014444,1.0
10155,9.80313,78.22618,2026-07-28,08:45:00,n,332.76,299.46,2.27,D,1522.0,4433.60017888,industrial_works,2,4.0,3.0,4.79,7.44,0.0857,0.2800881905645602,0.0976635788261766,-0.3832138340921895,0.303370190503756,0.2352479005571695,1.0
10321,9.80157,78.23517,2026-07-29,08:26:00,n,332.59,296.11,5.94,D,1522.0,,,0,4.0,3.0,4.79,7.44,0.0857,0.3135182661791991,0.0933413732478009,-0.4106170357844059,0.2891267091035843,0.2245310059593066,1.0
4977,9.95757,77.88288,2026-09-01,07:50:00,n,336.99,305.57,8.44,D,1523.0,,,0,2.0,1.0,9.899999999999999,11.36,1.0,0.2795803216985593,0.0794765120086948,-0.3909147626764444,0.3004250975809555,0.2245862791796753,1.0
4978,9.95914,77.88472,2026-09-01,07:50:00,n,337.66,305.78,11.36,D,1523.0,,,0,2.0,1.0,9.899999999999999,11.36,1.0,0.2635322666337747,0.0876530081034935,-0.3789426607819566,0.3065212158289796,0.2305507324035716,1.0
4979,9.96654,77.89884,2026-09-01,07:50:00,n,339.99,305.78,6.17,D,1524.0,,,0,2.0,1.0,9.879999999999999,13.59,1.0,0.2920686457337965,0.0588684822081723,-0.3938902991345525,0.3026145508338231,0.2293678953465132,1.0
4980,9.96955,77.89621,2026-09-01,07:50:00,n,343.87,306.5,13.59,D,1524.0,,,0,2.0,1.0,9.879999999999999,13.59,1.0,0.3099665822381342,0.0474915350218094,-0.4082098820225796,0.3001061525501427,0.2240501708474767,1.0
4981,9.99659,77.51824,2026-09-01,07:50:00,n,343.88,303.84,3.0,D,1525.0,2972.14570104,industrial_area,3,2.0,1.0,5.575,8.15,1.0,0.3211649026673926,0.0226854649716973,-0.4292667267868092,0.3058632080865209,0.2405374756481251,1.0
4982,9.99667,77.52258,2026-09-01,07:50:00,n,334.74,303.41,8.15,D,1525.0,3413.79547698,industrial_area,2,2.0,1.0,5.575,8.15,1.0,0.3031342337709203,0.0358370299622548,-0.4232846372443206,0.3092098876950331,0.2455344971085651,1.0
4983,10.015,78.08784,2026-09-01,07:50:00,n,345.21,304.53,8.15,D,1526.0,4967.34953018,industrial_area,1,2.0,2.0,5.63,8.15,0.0513,0.3623390488784108,0.1020899845511485,-0.4508022886229805,0.2782491944271896,0.199223999109563,1.0
10820,10.01349,78.09101,2026-07-24,08:20:00,n,343.1,305.63,3.11,D,1526.0,4590.41482611,industrial_area,1,2.0,2.0,5.63,8.15,0.0513,0.4653063980801878,-0.0448614844825503,-0.4840287901442404,0.2655743163504667,0.1787484130200027,1.0
4985,10.44507,78.80642,2026-09-01,07:50:00,l,332.13,302.64,3.98,D,1527.0,3444.43445026,industrial_area,1,2.0,1.0,4.85,5.72,1.0,0.4335045744665981,0.0273182111855052,-0.4928507972628542,0.3657532226484363,0.2616880370273975,1.0
4986,10.44559,78.8073,2026-09-01,07:50:00,n,332.18,301.71,5.72,D,1527.0,3555.37658711,industrial_area,1,2.0,1.0,4.85,5.72,1.0,0.4416697477689809,0.0220772514518599,-0.4977485070695879,0.3624978762791215,0.2581904539297284,1.0
4995,11.69378,79.12559,2026-09-01,07:50:00,n,336.91,304.65,3.94,D,1528.0,,,0,3.0,1.0,5.239999999999999,5.89,1.0,0.3690725321019937,0.0684689037581892,-0.4707162922770998,0.3742266603803728,0.2743780515829712,1.0
4996,11.69394,79.12669,2026-09-01,07:50:00,l,334.62,305.59,5.89,D,1528.0,,,0,3.0,1.0,5.239999999999999,5.89,1.0,0.367433114071744,0.0718366160401967,-0.4701203131771625,0.3740078368755348,0.2741385500503384,1.0
4997,11.69813,79.12595,2026-09-01,07:50:00,n,355.18,304.79,5.89,D,1528.0,,,0,3.0,1.0,5.239999999999999,5.89,1.0,0.3733268595913495,0.071486076058545,-0.4761255566513634,0.3664758057711879,0.2685565672636585,1.0
5000,12.09285,79.56569,2026-09-01,07:50:00,n,341.02,303.15,4.53,D,1529.0,,,0,2.0,1.0,3.455,4.53,1.0,0.4238810462092985,0.033580950321891,-0.455468533271489,0.298369799991633,0.2187796875177809,1.0
5001,12.09304,79.56533,2026-09-01,07:50:00,n,342.44,303.39,2.38,D,1529.0,,,0,2.0,1.0,3.455,4.53,1.0,0.4255183901810185,0.030928559007531,-0.4563398903083731,0.2974790529842721,0.2178532227035248,1.0
5006,12.6515,79.40098,2026-09-01,07:50:00,n,337.49,301.46,2.19,D,1530.0,,,0,2.0,1.0,2.19,2.19,1.0,0.439586743249338,-0.0065740100986325,-0.4743031176229115,0.3205695312672105,0.228829101525207,1.0
5007,12.65554,79.40025,2026-09-01,07:50:00,n,336.68,302.28,2.19,D,1530.0,,,0,2.0,1.0,2.19,2.19,1.0,0.4165335475509253,0.0145720548558473,-0.4624002825386105,0.3319813475709452,0.240371435497309,1.0
5009,12.82044,79.10441,2026-09-01,07:50:00,n,338.59,303.67,5.45,D,1531.0,,,0,2.0,1.0,5.675000000000001,5.9,1.0,,,,,,
5010,12.82455,79.10368,2026-09-01,07:50:00,l,332.39,304.02,5.9,D,1531.0,,,0,2.0,1.0,5.675000000000001,5.9,1.0,,,,,,
5016,14.43501,77.70506,2026-09-01,07:50:00,n,330.81,296.7,5.22,D,1532.0,2940.64867022,industrial_area,2,2.0,1.0,8.345,11.47,1.0,0.298543370661262,0.0409496707412263,-0.3788595402637806,0.3677932095459585,0.2774141916052475,0.99951171875
5017,14.43581,77.70943,2026-09-01,07:50:00,n,343.02,298.18,11.47,D,1532.0,2893.03472579,industrial_area,2,2.0,1.0,8.345,11.47,1.0,0.3107482848803308,0.0248671519327366,-0.3820915824478423,0.3505313157372558,0.2609956384328607,0.996337890625
5024,15.88618,79.82315,2026-09-01,07:52:00,l,338.82,301.09,7.0,D,1533.0,,,0,2.0,1.0,7.0,7.0,1.0,0.257799726422347,0.1506358278021851,-0.3862118138525976,0.3372567042082636,0.2857766456020106,0.994140625
5025,15.88993,79.82246,2026-09-01,07:52:00,n,339.55,299.72,7.0,D,1533.0,,,0,2.0,1.0,7.0,7.0,1.0,0.2603336617844338,0.1453544847649534,-0.3868972571923072,0.351920267520966,0.2954742805989988,0.96728515625
5030,36.37709,94.95622,2026-09-01,18:36:00,n,339.49,281.86,9.76,N,1534.0,383.64621157,industrial_works,35,9.0,1.0,11.073333333333332,15.02,1.0,0.1470052516788611,0.01536497471122,-0.2087232020936968,0.292251269604094,0.2745891848571773,1.0
5031,36.37725,94.94768,2026-09-01,18:36:00,n,331.48,284.02,12.29,N,1534.0,953.68703042,industrial_works,30,9.0,1.0,11.073333333333332,15.02,1.0,0.1103051031948726,0.0433201115819854,-0.1761436682851011,0.2979787596614187,0.2871106688517102,1.0
5032,36.3801,94.95391,2026-09-01,18:36:00,h,367.0,285.94,15.02,N,1534.0,331.07601999,industrial_works,33,9.0,1.0,11.073333333333332,15.02,1.0,0.1498850913814121,0.0135729380629527,-0.2096906556542346,0.2918953369262453,0.2729048826658982,1.0
5033,36.38021,94.94536,2026-09-01,18:36:00,n,308.02,284.41,15.02,N,1534.0,638.39187777,industrial_area,28,9.0,1.0,11.073333333333332,15.02,1.0,0.1073902441131195,0.0409161611304504,-0.1718773735314512,0.2944046388083734,0.2826515137435308,1.0
5034,36.38425,94.95636,2026-09-01,18:36:00,n,324.64,282.75,9.76,N,1534.0,444.74424207,industrial_works,31,9.0,1.0,11.073333333333332,15.02,1.0,0.1929816809018219,-0.0135715749358912,-0.2452707294115726,0.2810214110886591,0.2545998780606169,1.0
5035,36.38441,94.94778,2026-09-01,18:36:00,n,318.16,283.38,12.29,N,1534.0,572.63755694,industrial_area,29,9.0,1.0,11.073333333333332,15.02,1.0,0.1537053403252871,0.0056069324113075,-0.2079939251910034,0.284806591740562,0.2623260254122215,1.0
5038,36.38047,94.95726,2026-09-01,20:17:00,n,350.53,286.92,12.33,N,1534.0,31.34599676,industrial_works,33,9.0,1.0,11.073333333333332,15.02,1.0,0.1632323893470639,0.0081440437652886,-0.2228978965733152,0.2914893309352919,0.2708443359224475,1.0
