ndvi_mean,ndbi_mean,ndwi_mean,swir1_mean,swir2_mean,valid_pixel_fraction,event_id
0.5394075509159444,-0.1704071408444544,-0.4974409145976221,0.27561300364116353,0.1736397610767506,0.71533203125,691
0.49156207111253936,-0.11550647728051847,-0.5066419585796887,0.2958532226148236,0.20186750481661875,1.0,694
0.5710198056455438,-0.2548563276274878,-0.5390274075482793,0.23250124515470816,0.1468519530890262,1.0,695
0.598144856331984,-0.24019180262391407,-0.5618086060708702,0.229211840647622,0.14588415533035004,1.0,696
0.6612593258264274,-0.27570169188044297,-0.6223799965940514,0.19876413558449713,0.12045588372529892,1.0,697
0.6857041803118747,-0.26549396226792255,-0.6502769052493507,0.20555903300191858,0.12293581541598542,1.0,701
0.7281643156499205,-0.3159814056515394,-0.6806298004092177,0.19253549790300895,0.11772692880458635,1.0,702
0.6851018948923311,-0.28628834489098043,-0.6409612975704078,0.2053909912629024,0.132242871042763,1.0,703
0.43079481166868666,-0.16478946054269197,-0.400430380148038,0.22706361339329126,0.16335128013177594,0.677001953125,704
0.6367799192110586,-0.23708181640113174,-0.6023711013363261,0.2227339600049163,0.1359236816442717,1.0,705
0.47066315610191845,-0.16666616430702375,-0.4483662823745233,0.23077363313884708,0.16601524721206276,0.656494140625,706
0.6811675496756129,-0.3316934124574115,-0.6044922800608141,0.18281555548134143,0.10276969268600991,0.516357421875,707
0.6406604611665134,-0.23551776639947936,-0.5826699265838752,0.2203385685542765,0.14056100890736575,0.982421875,708
0.6695687899123378,-0.33549159859149824,-0.5814045060421247,0.2069372475388738,0.12093586609159437,0.9189453125,709
0.5887771493562894,-0.30231558484041704,-0.5026757197677941,0.2123863797686664,0.12814008409596692,0.754638671875,712
0.635114458456063,-0.3174452163124793,-0.5531047809221701,0.19486928803782239,0.11140715548708596,0.689208984375,713
0.6164982569295017,-0.29443855901795024,-0.5273892820355195,0.20482879015727767,0.1228811674900412,0.92431640625,714
0.152668893617744,0.07084588609031148,-0.15892744466054937,0.15293817939844145,0.11222771751572905,0.1796875,715
0.6128754518749201,-0.3242535352477045,-0.5332134859681577,0.16860600750897903,0.08498937729632389,0.999755859375,717
0.7129448951620964,-0.25280844657450435,-0.5960201279099747,0.2250535197248592,0.10838968433819494,0.201171875,718
0.6349750614375174,-0.24376169143714235,-0.5276795250076582,0.23434486056351672,0.13104737312445744,0.534423828125,722
0.5424595364257776,-0.20130487560990512,-0.45990972997173574,0.2579628865778872,0.1571534761093988,0.923583984375,723
0.22690110547687553,-0.025762924135951906,-0.23068361602447332,0.20520363111815793,0.15993913263958356,0.9345703125,724
0.29024832470440287,-0.014179601159457772,-0.354167851324947,0.2476103773938035,0.18985849063632623,0.02587890625,727
0.08285836898807036,0.09656913932616348,-0.16211913491230676,0.36068715819055797,0.3439388183760457,1.0,729
0.39344451105888734,-0.06131149361161547,-0.3848725643411883,0.22193467383907378,0.15773572840249644,0.99560546875,731
0.5302968377485482,-0.130215212940047,-0.5009783163831613,0.2647401537688879,0.1780865384132052,0.9521484375,739
0.531389293517413,-0.12230178503078214,-0.5043102850205848,0.2518003710575368,0.17049714619480924,0.85546875,742
